URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-1-pok-06-151-ID4olk2,748 677 zł,23 950 zł/m²,"ul. Czysta, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",31.26m²,1 pokój,inne,pierwotny,deweloper,2024,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-1pok-30-72m2-z-balkonem-wrocla-ID4wcQc,619 000 zł,20 150 zł/m²,"Szczepin, Stare Miasto, Wrocław, dolnośląskie",30.72m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2023,apartamentowiec,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4uhSB,606 780 zł,18 000 zł/m²,"ul. Centralna, Łęg, Czyżyny, Kraków, małopolskie",33.71m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-28m2-krynica-gotowe-do-zamieszkania-ID4tgo2,335 000 zł,11 964 zł/m²,"Krynica-Zdrój, Krynica-Zdrój, nowosądecki, małopolskie",28m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-sypialnia-garderoba-balkon-ID4wdfg,475 000 zł,14 937 zł/m²,"ul. Floriana Znanieckiego 12I, Piątkowo, Stare Miasto, Poznań, wielkopolskie",31.8m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/parkowa-relaks-mieszkanie-1-pok-m12-kl2-03-ID4rs1b,321 967 zł,9 999 zł/m²,"ul. Parkowa, Jędrzejów, Jędrzejów, jędrzejowski, świętokrzyskie",32.2m²,1 pokój,miejskie,pierwotny,deweloper,2026,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-ogrodek-ID4uctT,Brak danych,Brak danych,"Aleja Generała Józefa Hallera, Wrzeszcz Dolny, Gdańsk, pomorskie",31.85m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-65-54-m-torun-ID4weo5,"801 226,50 zł",12 225 zł/m²,"ul. Jana Heweliusza, Wrzosy, Toruń, kujawsko-pomorskie",65.54m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4uyK0,Brak danych,Brak danych,"ul. Chodakowska, Grochów, Praga-Południe, Warszawa, mazowieckie",26.55m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-loggia-bez-prowizji-ID4uuuR,Brak danych,Brak danych,"Hipoteczna 7/9, Stare Bałuty, Bałuty, Łódź, łódzkie",32.29m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-blisko-wsb-dabrowa-gornicza-ID4wfmc,224 900 zł,5 507 zł/m²,"Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie",40.84m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/apartament-hel-tuz-przy-latarni-morskiej-ID4t1Be,994 840 zł,23 800 zł/m²,"Hel, pucki, pomorskie",41.8m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,apartamentowiec,aluminiowe,silikat
https://www.otodom.pl/pl/oferta/sto10-chylonska-mieszkanie-1-pok-c2-5-01-ID4qAYw,431 810 zł,14 500 zł/m²,"ul. Chylońska, Chylonia, Gdynia, pomorskie",29.78m²,1 pokój,inne,pierwotny,deweloper,2026,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-29-m-warszawa-ID4uZ7f,432 100 zł,14 900 zł/m²,"Grodzisk, Białołęka, Warszawa, mazowieckie",29m²,1 pokój,miejskie,wtórny,prywatny,2010,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/spot-apartament-1-pok-c-2-07-ID4qp4L,1 015 280 zł,28 000 zł/m²,"ul. Hryniewieckiego, Władysławowo, Władysławowo, pucki, pomorskie",36.26m²,1 pokój,inne,pierwotny,deweloper,2027,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-premium-poznan-ID4uWcR,490 000 zł,17 314 zł/m²,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",28.3m²,1 pokój,miejskie,wtórny,prywatny,2025,blok,plastikowe,beton komórkowy
