URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4ukiT,576 800 zł,17 500 zł/m²,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",32.96m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-do-podzialu-na-2-pokojebalkonu-med-ID4wds0,258 837 zł,10 198 zł/m²,"Stare Polesie, Polesie, Łódź, łódzkie",25.38m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,silikat
https://www.otodom.pl/pl/oferta/ekskluzywna-oferta-ID4w2FL,459 999 zł,17 037 zł/m²,"Śródmieście, Katowice, śląskie",27m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-a2-88-ID4nYAS,1 295 910 zł,31 825 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",40.72m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-bezposrednio-ID4umWg,520 405 zł,18 500 zł/m²,"ul. Jagiellońska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie",28.13m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/klimatyczna-kawalerka-prywatnie-bez-posrednikow-ID4uJDV,222 000 zł,8 538 zł/m²,"ul. Nadrzeczna, Stare Miasto, Częstochowa, śląskie",26m²,1 pokój,miejskie,wtórny,prywatny,1967,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4uGap,Brak danych,Brak danych,"ul. Chylońska, Cisowa, Gdynia, pomorskie",26.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/tarpnoklimatyzacjadoskonala-lokalizacja-ID4wdNE,179 999 zł,5 409 zł/m²,"Grudziądz, kujawsko-pomorskie",33.28m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-33-m-warszawa-ID4wfbz,710 000 zł,21 515 zł/m²,"ul. Stanisława Worcella, Odolany, Wola, Warszawa, mazowieckie",33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2018,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-do-remontu-ul-na-blonie-ID4wdZR,384 400 zł,15 500 zł/m²,"ul. Na Błonie, Bronowice, Bronowice, Kraków, małopolskie",24.8m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-w-doskonalej-lokalizacji-jezyce-remont-ID4uNU9,295 000 zł,9 365 zł/m²,"ul. Kościelna, Jeżyce, Jeżyce, Poznań, wielkopolskie",31.5m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4unEm,Brak danych,Brak danych,"ul. Bieszczadzka, Wielki Kack, Gdynia, pomorskie",27.22m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/do-jutra-uniwersytet-manufaktura-ID4wedV,258 850 zł,9 956 zł/m²,"al. Włókniarzy, Stare Polesie, Polesie, Łódź, łódzkie",26m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-1-pok-22-m2-ul-szydlowiecka-sk-kam-ID4uP5T,173 000 zł,7 758 zł/m²,"ul. Szydłowiecka, Skarżysko-Kamienna, skarżyski, świętokrzyskie",22.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1973,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-w-nowym-budownictwie-ID4wdTZ,650 012 zł,16 481 zł/m²,"ul. Jedności Narodowej, Ołbin, Śródmieście, Wrocław, dolnośląskie",39.44m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-ID4uhW8,Brak danych,Brak danych,"ul. Przeworska, Grochów, Praga-Południe, Warszawa, mazowieckie",28.89m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-ID4uh2k,Brak danych,Brak danych,"ul. Zygmunta Wojciechowskiego, Piątkowo, Stare Miasto, Poznań, wielkopolskie",28.8m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kielce-kochanowskiego-1p-balkon-garaz-ID4uf2B,345 000 zł,10 781 zł/m²,"ul. Maksymiliana Strasza, Osiedle Kochanowskiego, Kielce, świętokrzyskie",32m²,1 pokój,gazowe,wtórny,prywatny,2013,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/ladna-kawalerka-blisko-metra-ID4qMY0,620 000 zł,23 308 zł/m²,"ul. Syreny, Młynów, Wola, Warszawa, mazowieckie",26.6m²,1 pokój,miejskie,wtórny,prywatny,1963,blok,plastikowe,Brak danych
