URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/kawalerka-w-sercu-jezyc-okazja-ID4wdyg,384 733 zł,13 020 zł/m²,"ul. Klemensa Janickiego, Jeżyce, Jeżyce, Poznań, wielkopolskie",29.55m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-37-75m2-koscian-ul-mlynska-ID4w0XA,208 000 zł,5 510 zł/m²,"ul. Młyńska, Kościan, kościański, wielkopolskie",37.75m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/montano-apartament-inwestycyjny-1-pok-b4-1-19-ID4sDFr,242 925 zł,12 300 zł/m²,"al. Zwycięzców, Polanica-Zdrój, kłodzki, dolnośląskie",19.75m²,1 pokój,brak informacji,pierwotny,deweloper,2025,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-duza-jasna-kuchnia-i-balkonem-ID4w0SX,485 000 zł,14 697 zł/m²,"Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",33m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-z-oddzielna-kuchnia-ID4w8Lt,520 000 zł,13 613 zł/m²,"ul. Odkryta, Nowodwory, Białołęka, Warszawa, mazowieckie",38.2m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2005,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-gotowa-do-zamieszkania-ID4pNWu,189 000 zł,6 000 zł/m²,"ul. Piastowska, Ostrów Wielkopolski, ostrowski, wielkopolskie",31.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-ID4ugQF,Brak danych,Brak danych,"ul. Bohuna, Brzeziny, Białołęka, Warszawa, mazowieckie",28.69m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-ogrodek-bez-prowizji-ID4uaWw,Brak danych,Brak danych,"ul. Ludwika Zieleniewskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",37.43m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-lokal-inwestycyjny-81m2-bezposrednio-ID4ulUd,Brak danych,Brak danych,"pl. Wolności, Centrum, Stare Miasto, Poznań, wielkopolskie",81.77m²,1 pokój,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-bez-prowizji-ID4ubex,Brak danych,Brak danych,"ul. Konopacka 12, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",25.57m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/aquamarina-prime-1-pok-33-87m2-2-miejsca-postojowe-ID4wcNp,948 360 zł,28 000 zł/m²,"Międzyzdroje, Międzyzdroje, kamieński, zachodniopomorskie",33.87m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2021,apartamentowiec,Brak danych,cegła
https://www.otodom.pl/pl/oferta/zarezerwowane-sprzedam-kawalerke-przy-metrze-ID4uJw0,475 000 zł,16 379 zł/m²,"Kondratowicza/Labiszynska, Bródno, Targówek, Warszawa, mazowieckie",29m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/lokal-w-przyziemiu-jezyce-ogrzewanie-podlogowe-ID4wb6N,119 000 zł,4 370 zł/m²,"Jeżyce, Jeżyce, Poznań, wielkopolskie",27.23m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1900,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-w-doskonalej-lokalizacji-ID4tST7,799 000 zł,20 905 zł/m²,"ul. Jana Matejki, Świnoujście, zachodniopomorskie",38.22m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2021,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-sasiedztwie-parku-szarych-szeregow-ID4weyW,299 000 zł,12 458 zł/m²,"Marysin Doły, Bałuty, Łódź, łódzkie",24m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1985,Brak danych,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/piekna-kawalerka-na-parterze-osiedle-mlodych-ID4uvb3,275 000 zł,10 185 zł/m²,"ul. Mieczysława Kozara Słobódzkiego, Świdnica, świdnicki, dolnośląskie",27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-bez-posrednikow-ID4u9Th,Brak danych,Brak danych,"ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",37.27m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4uUkc,Brak danych,Brak danych,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",30.74m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/male-mieszkanie-lokal-na-kruczej-ID4wcyn,169 000 zł,8 387 zł/m²,"ul. Krucza, Lubin, lubiński, dolnośląskie",20.15m²,1 pokój,miejskie,wtórny,prywatny,1980,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-loggia-bezposrednio-ID4udZE,Brak danych,Brak danych,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",26.05m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-pola-mokotowskie-ID4wfsa,599 000 zł,31 526 zł/m²,"ul. Stefana Batorego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",19m²,1 pokój,miejskie,wtórny,prywatny,1970,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-rzeke-lomnice-ID4ssUF,441 693 zł,17 100 zł/m²,"ul. Kolejowa, Karpacz, karkonoski, dolnośląskie",25.83m²,1 pokój,brak informacji,pierwotny,deweloper,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/angel-city-4p-klima-obok-dworca-rynku-top-roi-ID4rYYY,750 000 zł,26 615 zł/m²,"ul. Szlak 50, Kleparz, Stare Miasto, Kraków, małopolskie",28.18m²,1 pokój,miejskie,wtórny,prywatny,2009,apartamentowiec,drewniane,cegła
https://www.otodom.pl/pl/oferta/wyspa-spichrzow-apartament-z-loggia-ID4waky,1 411 015 zł,31 580 zł/m²,"ul. Chmielna, Śródmieście, Gdańsk, pomorskie",44.68m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bez-prowizji-ID4ukZp,Brak danych,Brak danych,"ul. Mleczarska, Nowa Iwiczna, Lesznowola, piaseczyński, mazowieckie",31.81m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-tramwaj-nowosc-ID4s7NR,165 000 zł,13 415 zł/m²,"Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",12.3m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-nr-4-w-nowym-budynku-asnyka-41-ID4wfbR,366 035 zł,9 500 zł/m²,"ul. Adama Asnyka, Czaszki, Kalisz, wielkopolskie",38.53m²,1 pokój,miejskie,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-ID4uvuL,450 000 zł,14 754 zł/m²,"ul. Budziszyńska, Nowy Dwór, Fabryczna, Wrocław, dolnośląskie",30.5m²,1 pokój,miejskie,wtórny,prywatny,2001,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bez-prowizji-ID4uh0z,Brak danych,Brak danych,"ul. Zygmunta Wojciechowskiego, Piątkowo, Stare Miasto, Poznań, wielkopolskie",31.01m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4uzT2,681 600 zł,19 424 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",35.09m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyjatkowa-kawalerka-przy-lazienkach-gotowiec-ID4wdXj,419 000 zł,26 739 zł/m²,"ul. Podchorążych, Sielce, Mokotów, Warszawa, mazowieckie",15.67m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1938,kamienica,Brak danych,cegła
