URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/kawalerka-wojszyce-ID4wdWH,449 000 zł,14 892 zł/m²,"ul. Smardzowska, Wojszyce, Krzyki, Wrocław, dolnośląskie",30.15m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2013,blok,plastikowe,silikat
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-z-balkonem-na-bartodziejach-ID4wdrm,306 000 zł,7 688 zł/m²,"Bartodzieje, Bydgoszcz, kujawsko-pomorskie",39.8m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-53m2-2-loggie-bezposrednio-ID4uiV8,514 740 zł,9 656 zł/m²,"generała Władysława Andersa, Wojska Polskiego, Gliwice, śląskie",53.31m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-po-kapitalnym-remoncie-ID4wdXF,349 000 zł,13 180 zł/m²,"ul. Główna, Zawady, Nowe Miasto, Poznań, wielkopolskie",26.48m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4uvKD,1 268 000 zł,36 002 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",35.22m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-41m2-balkon-ID4ulTL,686 349 zł,16 740 zł/m²,"ul. Nowomiejska, Młyniska, Gdańsk, pomorskie",41m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/lokal-mieszkalny-mragowo-ID4we6Q,150 000 zł,5 217 zł/m²,"Mrągowo, mrągowski, warmińsko-mazurskie",28.75m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-z-balkonem-blisko-centrum-i-parku-ID4qkHh,Brak danych,Brak danych,"ul. Parkowa, Drzetowo-Grabowo, Śródmieście, Szczecin, zachodniopomorskie",29m²,1 pokój,miejskie,pierwotny,deweloper,2025,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerki-na-gumiencach-ID4wdWh,329 000 zł,9 676 zł/m²,"ul. Bronowicka, Gumieńce, Zachód, Szczecin, zachodniopomorskie",34m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-na-jana-pawla-ii-ID4tyt2,255 000 zł,8 070 zł/m²,"ul. Jana Pawła II, Koszalin, zachodniopomorskie",31.6m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uagq,Brak danych,Brak danych,"ul. Ługowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",28.58m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4uA09,Brak danych,Brak danych,"ul. Walońska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",26.23m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/i-pokoj-ii-pietro-osiedle-mlodych-ID4wcmi,254 900 zł,7 283 zł/m²,"Świdnica, świdnicki, dolnośląskie",35m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1986,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-26m2-balkon-ID4uEN8,Brak danych,Brak danych,"ul. Mostek, Śródmieście, Gdańsk, pomorskie",26.17m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-plazy-ID4wc46,395 000 zł,12 046 zł/m²,"ul. Jana Kasprowicza, Kołobrzeg, kołobrzeski, zachodniopomorskie",32.79m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2006,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-42-10m2-piekary-slaskie-ID4weCs,250 000 zł,5 938 zł/m²,"ul. 1 Maja, Piekary Śląskie, śląskie",42.1m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,Brak danych,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-1-pok-01-21-ID4oljf,699 000 zł,19 438 zł/m²,"ul. Czysta, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",35.96m²,1 pokój,inne,pierwotny,deweloper,2024,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/ladne-mieszkanie-na-sprzedaz-ID4uqWI,210 000 zł,7 000 zł/m²,"ul. Grunwaldzka, Brzeg, brzeski, opolskie",30m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-taras-bez-posrednikow-ID4ujSu,529 782 zł,16 489 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",32.13m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-ID4ubpf,293 722 zł,11 564 zł/m²,"ul. Promenada, Dopiewiec, Dopiewo, poznański, wielkopolskie",25.4m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
