URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/kawalerka-pradnik-bialy-krakow-ID4wfmh,515 000 zł,19 537 zł/m²,"ul. Henryka Pachońskiego, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",26.36m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2022,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/trzy-kawalerki-inwestycyjne-w-swietnej-lokalizacji-ID4r2iS,1 500 000 zł,16 667 zł/m²,"Ligota-Panewniki, Katowice, śląskie",90m²,1 pokój,miejskie,wtórny,prywatny,2016,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-30m2-al-jerozolimskie-ID4w3IA,528 000 zł,17 600 zł/m²,"al. Aleje Jerozolimskie, Salomea, Włochy, Warszawa, mazowieckie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2017,apartamentowiec,Brak danych,cegła
https://www.otodom.pl/pl/oferta/zarabiaj-inwestuj-mieszkaj-odlicz-vat-ID4uOgV,351 580 zł,12 883 zł/m²,"ul. Głęboka, Śródmieście, Gdańsk, pomorskie",27.29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,apartamentowiec,Brak danych,silikat
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-podolany-ID4wd8v,450 000 zł,13 599 zł/m²,"ul. Druskienicka, Podolany, Jeżyce, Poznań, wielkopolskie",33.09m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2021,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowa-kawalerka-do-wprowadzenia-ID4tLQE,299 000 zł,8 838 zł/m²,"ul. Szkolna, Biała Wschód, Bielsko-Biała, śląskie",33.83m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/plastyczne-mieszkanie-w-niskiej-zabudowie-ID4umPp,570 000 zł,14 817 zł/m²,"ul. Karola Linneusza, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",38.47m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1959,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/duza-kawalerka-w-swietnej-lokalizacji-ID4u2cC,320 000 zł,9 065 zł/m²,"ul. Energetyków, Centrum, Zielona Góra, lubuskie",35.3m²,1 pokój,miejskie,wtórny,prywatny,1987,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-w-scislym-centum-pl-legionow-lotus-ID4rFB2,329 000 zł,16 450 zł/m²,"pl. Legionów, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",20m²,1 pokój,miejskie,wtórny,prywatny,1972,apartamentowiec,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-weekendowe-mechelinki-ID4weIb,399 000 zł,17 884 zł/m²,"ul. Do Morza, Mechelinki, Kosakowo, pucki, pomorskie",22.31m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2019,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-35m2-przy-lasku-widzewskim-duzy-balkon-ID4w2c1,249 000 zł,7 114 zł/m²,"ul. Michała Lermontowa, Widzew Wschód, Widzew, Łódź, łódzkie",35m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1979,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/zakamarki-mieszkanie-1-pok-b1-2-10-ID4ux02,Brak danych,Brak danych,"al. Marszałka Józefa Piłsudskiego 102, Marki, wołomiński, mazowieckie",39.78m²,1 pokój,brak informacji,pierwotny,deweloper,2027,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-winda-3-pietro-klucze-4q2025r-ID4w53t,299 000 zł,10 972 zł/m²,"ul. Dworcowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",27.25m²,1 pokój,miejskie,pierwotny,prywatny,2025,blok,plastikowe,silikat
https://www.otodom.pl/pl/oferta/nowa-kawalerka-idealna-pod-inwestycje-ID4uX0w,339 000 zł,13 038 zł/m²,"ul. Ofiar Oświęcimia, Niebuszewo-Bolinko, Śródmieście, Szczecin, zachodniopomorskie",26m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1981,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/funkcjonalna-kawalerka-piaski-wielkie-235-tys-ID4udG8,235 000 zł,12 703 zł/m²,"ul. Kosocicka, Rżąka, Bieżanów-Prokocim, Kraków, małopolskie",18.5m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4uiVc,330 805 zł,11 001 zł/m²,"Antoniego Tabaki, Swarzędz, Swarzędz, poznański, wielkopolskie",30.07m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4uhSF,606 780 zł,18 000 zł/m²,"ul. Centralna, Łęg, Czyżyny, Kraków, małopolskie",33.71m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-loggia-ID4uqKE,Brak danych,Brak danych,"ul. Tadeusza Wendy, Śródmieście, Gdynia, pomorskie",29.3m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-front-kamienicy-iip-ul-polna-ID4wfpL,297 000 zł,9 997 zł/m²,"Jeżyce, Jeżyce, Poznań, wielkopolskie",29.71m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,kamienica,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ugGP,364 140 zł,13 562 zł/m²,"Czerska/ul. Władysława Jagiełły, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",26.85m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowa-kawalerka-opcja-antresoli-analogicznie-do-tbs-ID4qPyS,"59 996,78 zł",3 428 zł/m²,"ul. gen. Władysława Sikorskiego, Brodnica, brodnicki, kujawsko-pomorskie",17.5m²,1 pokój,kotłownia,pierwotny,biuro nieruchomości,2024,apartamentowiec,plastikowe,beton komórkowy
https://www.otodom.pl/pl/oferta/kawalerka-29-7m2-wlochy-kor-ID4uSdf,519 000 zł,17 475 zł/m²,"ul. Komitetu Obrony Robotników, Okęcie, Włochy, Warszawa, mazowieckie",29.7m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1962,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-widna-kuchnia-ID4uWrn,178 000 zł,6 281 zł/m²,"Puławy, puławski, lubelskie",28.34m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/mieszkanie-34-50-m-tychy-ID4wet1,270 000 zł,7 826 zł/m²,"Osiedle Dorota, Tychy, śląskie",34.5m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/jednopokojowe-balkon-do-wejscia-ID4wcvZ,410 000 zł,14 401 zł/m²,"ul. Złocieniowa, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",28.47m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2007,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4uhKU,Brak danych,Brak danych,"ul. Władysława Czermińskiego, Jasień, Gdańsk, pomorskie",25.18m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4u8Yd,410 820 zł,12 300 zł/m²,"ul. Józefowska 23, Wełnowiec-Józefowiec, Katowice, śląskie",33.4m²,1 pokój,miejskie,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/perelka-na-zlotnie-ID4tsGn,329 000 zł,10 205 zł/m²,"Złotno, Polesie, Łódź, łódzkie",32.24m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2024,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/zrewitalizowana-kamienica-kompaktowa-kawalerka-ID4wdoo,315 000 zł,15 750 zł/m²,"Wilda, Wilda, Poznań, wielkopolskie",20m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,kamienica,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-bez-prowizji-ID4ulPy,Brak danych,Brak danych,"ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie",35.25m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-2-tarasy-ID4uhJO,Brak danych,Brak danych,"ul. Władysława Czermińskiego, Jasień, Gdańsk, pomorskie",25.18m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4uuyG,Brak danych,Brak danych,"Hipoteczna 7/9, Stare Bałuty, Bałuty, Łódź, łódzkie",35.07m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-ul-cedynska-os-staszica-ID4uwiv,200 000 zł,7 407 zł/m²,"ul. Cedyńska 9, Lubin, lubiński, dolnośląskie",27m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-balkon-bezposrednio-ID4uodc,1 007 000 zł,24 424 zł/m²,"ul. Zwrotnicza, Czyste, Wola, Warszawa, mazowieckie",41.23m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-loggia-ID4ujLh,466 540 zł,15 572 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",29.96m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4unev,Brak danych,Brak danych,"ul. Łąkowa, Mikulczyce, Zabrze, śląskie",34.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-bez-prowizji-ID4uRSa,140 000 zł,4 667 zł/m²,"Parkowa4, Centrum, Siemianowice Śląskie, śląskie",30m²,1 pokój,gazowe,wtórny,prywatny,1918,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-swietnej-lokalizacji-ID4wfdL,215 000 zł,7 963 zł/m²,"Drzetowo-Grabowo, Śródmieście, Szczecin, zachodniopomorskie",27m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-41m2-balkon-ID4ulT3,696 443 zł,16 986 zł/m²,"ul. Nowomiejska, Młyniska, Gdańsk, pomorskie",41m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/minimaxy-graniczna-lokal-inwestycyjny-m0-19-ID4tBYE,Brak danych,Brak danych,"ul. Graniczna, Strachowice, Fabryczna, Wrocław, dolnośląskie",26.16m²,1 pokój,inne,pierwotny,deweloper,2026,apartamentowiec,plastikowe,Brak danych
