URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-loggia-bez-prowizji-ID4ujUx,420 451 zł,15 648 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",26.87m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-po-generalnym-remoncie-ID4w5mg,342 000 zł,18 689 zł/m²,"ul. Szamotulska, Ogrody, Jeżyce, Poznań, wielkopolskie",18.3m²,1 pokój,miejskie,wtórny,prywatny,1955,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-30-m-siedlce-ID4weoC,289 000 zł,9 633 zł/m²,"ul. Mieszka I I, Siedlce, mazowieckie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1985,blok,Brak danych,wielka płyta
https://www.otodom.pl/pl/oferta/wyjatkowa-kawalerka-w-super-lokalizacji-ID4wdNl,339 000 zł,11 300 zł/m²,"ul. św. Józefa 1, Pomorzany, Zachód, Szczecin, zachodniopomorskie",30m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-loggia-bezposrednio-ID4w7lk,Brak danych,Brak danych,"ul. dr. Jana Piltza, Kobierzyn, Dębniki, Kraków, małopolskie",40.27m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4uj5c,382 734 zł,10 685 zł/m²,"Antoniego Tabaki, Swarzędz, Swarzędz, poznański, wielkopolskie",35.82m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/piekna-kawalerka-polozona-400-m-od-zielonych-arkad-ID4uu00,209 999 zł,8 350 zł/m²,"ul. Antoniego Chołoniewskiego, Szwederowo, Bydgoszcz, kujawsko-pomorskie",25.15m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4uaKO,Brak danych,Brak danych,"ul. Brneńska, Łacina, Nowe Miasto, Poznań, wielkopolskie",33.94m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-44m2-ogrodek-bez-prowizji-ID4uiev,Brak danych,Brak danych,"ul. Sochaczewska, Ośr.Dośw.Macierzysz, Ożarów Mazowiecki, warszawski zachodni, mazowieckie",44.64m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/okrzei-9-mieszkanie-1-pok-a14-ID4tEAj,408 940 zł,12 700 zł/m²,"ul. Stefana Okrzei 9, Mińsk Mazowiecki, miński, mazowieckie",32.2m²,1 pokój,brak informacji,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4unpk,360 390 zł,12 300 zł/m²,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",29.3m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-ogrodek-ID4upNA,Brak danych,Brak danych,"ul. Smardzewska, Raszyn, Grunwald, Poznań, wielkopolskie",41.19m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4t4xQ,681 808 zł,17 200 zł/m²,"ul. Bolesława Czerwieńskiego, Azory, Prądnik Biały, Kraków, małopolskie",39.64m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/rezerwacja-kawalerka-ul-wyspianskiego-myslowice-ID4uZws,149 000 zł,5 519 zł/m²,"ul. Stanisława Wyspiańskiego, Mysłowice, śląskie",27m²,1 pokój,miejskie,wtórny,prywatny,1969,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-127m2-taras-bezposrednio-ID4uevA,Brak danych,Brak danych,"ul. Strumykowa, Nowodwory, Białołęka, Warszawa, mazowieckie",127.78m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-swinoujscia-ID4uQSQ,320 000 zł,13 333 zł/m²,"ul. Rybaki, Świnoujście, zachodniopomorskie",24m²,1 pokój,miejskie,wtórny,prywatny,1980,blok,plastikowe,beton
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4ul1T,305 440 zł,9 200 zł/m²,"ul. Jachtowa, Luboń, poznański, wielkopolskie",33.2m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-loggia-bez-prowizji-ID4uleD,618 999 zł,18 062 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",34.27m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/promocja-do-05-03-2025r-srodmiescie-gdansk-ID4wdQ6,323 472 zł,12 745 zł/m²,"ul. Mostek, Śródmieście, Gdańsk, pomorskie",25.38m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-gotowa-do-wprowadzenia-os-piastowskie-ID4wd4h,312 500 zł,10 417 zł/m²,"ul. Świętych Cyryla i Metodego, Osiedle Piastowskie, Centrum, Zielona Góra, lubuskie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/ostatni-miniapartament-na-placu-wolnosci-6-gotowy-ID4mxLB,375 020 zł,17 524 zł/m²,"pl. Wolności, Centrum, Stare Miasto, Poznań, wielkopolskie",21.4m²,1 pokój,miejskie,pierwotny,deweloper,2023,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-manufakturze-ID4ozV5,211 900 zł,13 000 zł/m²,"ul. Romualda Mielczarskiego, Stare Polesie, Polesie, Łódź, łódzkie",16.3m²,1 pokój,miejskie,wtórny,prywatny,2019,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uaha,Brak danych,Brak danych,"ul. Ługowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",28.58m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-bezposrednio-ID4ul25,317 280 zł,9 499 zł/m²,"ul. Jachtowa, Luboń, poznański, wielkopolskie",33.4m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/lokal-inwestycyjny-okazja-oddane-do-uzytku-ID4wd1a,322 268 zł,12 263 zł/m²,"ul. Siennicka, Śródmieście, Gdańsk, pomorskie",26.28m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,inny
https://www.otodom.pl/pl/oferta/plac-hallera-do-negocjacji-okazja-ID4uE1w,439 000 zł,18 633 zł/m²,"ul. Jagiellońska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",23.56m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1954,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-25m2-targowek-oliwska-1-parking-nr-23-ID4wf6F,360 000 zł,14 388 zł/m²,"ul. Oliwska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",25.02m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1956,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-44m2-balkon-ID4upOy,Brak danych,Brak danych,"ul. Jałmużnicza, Śródmieście, Gdańsk, pomorskie",44.43m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/40-000-zl-taniej-do-31-03-2025-sprawdz-ID4qYim,679 000 zł,28 374 zł/m²,"ul. Hoża, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",23.93m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1935,kamienica,drewniane,cegła
https://www.otodom.pl/pl/oferta/kawalerka-w-budynku-z-winda-centrum-dabrowskiego-ID4wdnG,214 000 zł,8 950 zł/m²,"ul. Henryka Dąbrowskiego, Śródmieście, Katowice, śląskie",23.91m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/ul-energetykow-ustawna-kawalerka-35-30m2-parter-ID4wde5,315 000 zł,8 924 zł/m²,"Centrum, Zielona Góra, lubuskie",35.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1983,blok,,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-ogrodek-ID4unDA,Brak danych,Brak danych,"ul. Bieszczadzka, Wielki Kack, Gdynia, pomorskie",29.43m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-lokal-hotelowy-fv23-wykonczone-ID4wfzr,399 000 zł,17 749 zł/m²,"Madalińskiego 23, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",22.48m²,1 pokój,miejskie,wtórny,prywatny,2025,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-24m2-ul-daszynskiego-ID4wfzy,165 000 zł,6 875 zł/m²,"Dzierżoniów, dzierżoniowski, dolnośląskie",24m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/bukowe-nowy-niski-blok-kawalerka-super-miejsce-ID4urGm,355 000 zł,10 761 zł/m²,"ul. Zielone Wzgórze, Bukowe-Klęskowo, Prawobrzeże, Szczecin, zachodniopomorskie",32.99m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2000,blok,,cegła
https://www.otodom.pl/pl/oferta/jasne-1-pokojowe-mieszkanie-32-m-lodz-gorna-ID4wftj,269 000 zł,8 406 zł/m²,"Górniak, Górna, Łódź, łódzkie",32m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1962,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-przy-parku-lazienkowskim-na-sprzedaz-ID4waIR,660 000 zł,18 222 zł/m²,"ul. Iwicka, Sielce, Mokotów, Warszawa, mazowieckie",36.22m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1955,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-39-11-m2-centrum-sochaczewa-ID4uSpE,371 545 zł,9 500 zł/m²,"Sochaczew, sochaczewski, mazowieckie",39.11m²,1 pokój,miejskie,wtórny,prywatny,1961,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/35-37-m2-ul-onyksowa-z-duzym-balkonem-i-piwnica-ID4uw9V,398 000 zł,11 252 zł/m²,"ul. Onyksowa, Węglin Południowy, Lublin, lubelskie",35.37m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2008,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-czescia-sypialniana-ID4uYUK,615 000 zł,18 446 zł/m²,"ul. gen. Meriana C. Coopera, Chrzanów, Bemowo, Warszawa, mazowieckie",33.34m²,1 pokój,brak informacji,wtórny,prywatny,2009,blok,plastikowe,pustak
