URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/kawalerka-idealna-na-start-lub-jako-inwestycja-ID4w2l8,449 000 zł,14 967 zł/m²,"ul. Piastowska, Przymorze Wielkie, Gdańsk, pomorskie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-rataje-bezposrednio-ID4uz72,319 000 zł,13 574 zł/m²,"os. Oświecenia, Rataje, Nowe Miasto, Poznań, wielkopolskie",23.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-26-5-m2-balkon-karolew-ID4uQKv,232 700 zł,8 781 zł/m²,"ul. Bratysławska, Karolew, Polesie, Łódź, łódzkie",26.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-na-1-pietrze-ID4weqP,100 000 zł,2 999 zł/m²,"Plac Akademicki, Śródmieście, Bytom, śląskie",33.34m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-1pok-28-92-m2-ul-stefana-okrzei-ID4wetW,"338 074,80 zł",11 690 zł/m²,"ul. Stefana Okrzei, Śródmieście, Kielce, świętokrzyskie",28.92m²,1 pokój,gazowe,pierwotny,deweloper,2024,apartamentowiec,plastikowe,żelbet
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4ulXT,809 596 zł,20 040 zł/m²,"ul. Jana Dekerta, Zabłocie, Podgórze, Kraków, małopolskie",40.4m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/jasne-blonia-portiernia-bez-barier-architekt-ID4w5ag,450 000 zł,10 714 zł/m²,"ul. Lutniana, Śródmieście-Północ, Śródmieście, Szczecin, zachodniopomorskie",42m²,1 pokój,brak informacji,wtórny,prywatny,Brak danych,apartamentowiec,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-ID4uhOr,Brak danych,Brak danych,"ul. Romanowska, Romanów, Bałuty, Łódź, łódzkie",30.46m²,1 pokój,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedaz-kawalerka-z-ogrodkiem-nowa-zabudowa-opole-ID4wfsO,359 000 zł,12 169 zł/m²,"Półwieś, Opole, opolskie",29.5m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2015,Brak danych,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-wysokie-mazowieckie-ID4pWGT,200 000 zł,6 667 zł/m²,"ul. Jagiellońska, Wysokie Mazowieckie, wysokomazowiecki, podlaskie",30m²,1 pokój,brak informacji,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-24m2-balkon-bez-prowizji-ID4uhXH,614 877 zł,24 924 zł/m²,"ul. Wilków Morskich, Jastrzębia Góra, Władysławowo, pucki, pomorskie",24.67m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/twoje-pierwsze-mieszkanie-z-widokiem-ID4wfyi,199 900 zł,6 247 zł/m²,"ul. Słoneczna, Wola, Miedźna, pszczyński, śląskie",32m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/studio-w-nowej-inwestycji-stare-podgorze-ID4wfxM,870 000 zł,23 065 zł/m²,"ul. gen. Henryka Dąbrowskiego, Stare Podgórze, Podgórze, Kraków, małopolskie",37.72m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4u8WP,Brak danych,Brak danych,"ul. Wołowa, Politechniczna, Polesie, Łódź, łódzkie",29.1m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
