URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-posrednikow-ID4uhGP,Brak danych,Brak danych,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",31.61m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przestronne-m2-w-sercu-rybnika-1-km-od-rynku-ID4uFhV,288 000 zł,7 784 zł/m²,"Maroko-Nowiny, Rybnik, śląskie",37m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-1-pietrze-przy-poznanskiej-kamienica-ID4wdor,689 000 zł,34 211 zł/m²,"ul. Poznańska, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",20.14m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1948,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-49m2-balkon-bez-prowizji-ID4un3b,935 324 zł,18 934 zł/m²,"ul. Władysława Reymonta, Kleczków, Psie Pole, Wrocław, dolnośląskie",49.4m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41-5-m-ID4u06J,320 000 zł,7 711 zł/m²,"ul. Pojezierska 26, Stare Bałuty, Bałuty, Łódź, łódzkie",41.5m²,1 pokój,miejskie,wtórny,prywatny,1959,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/krakowska-rogatka-mieszkanie-1-pok-1-55-ID4rdvD,Brak danych,Brak danych,"ul. Konstantego Miodowicza, Śródmieście, Kielce, świętokrzyskie",25.59m²,1 pokój,inne,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-43m2-balkon-ID4uFcL,Brak danych,Brak danych,"ul. Fabryczna 24, Muchobór Mały, Fabryczna, Wrocław, dolnośląskie",43.24m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4uhbQ,412 804 zł,16 100 zł/m²,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",25.64m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-przy-ul-budowlanych-ID4uBzn,180 000 zł,6 207 zł/m²,"ul. Budowlanych, Głogów, głogowski, dolnośląskie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-kuchnia-dla-studenta-okazja-ID4u9iu,279 000 zł,7 228 zł/m²,"ul. Marcina Kasprzaka, Koziny, Polesie, Łódź, łódzkie",38.6m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-loggia-bezposrednio-ID4ujUo,607 820 zł,14 527 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",41.84m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-ID4ueya,407 990 zł,11 000 zł/m²,"ul. Objazdowa, Karolew, Polesie, Łódź, łódzkie",37.09m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ustawna-kawalerka-na-sprzedaz-199-tys-zl-ID4s5ik,199 000 zł,11 845 zł/m²,"Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",16.8m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-muranow-wsrod-zieleni-ID4wdIu,690 000 zł,22 272 zł/m²,"ul. Józefa Lewartowskiego, Muranów, Śródmieście, Warszawa, mazowieckie",30.98m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1956,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-25m2-loggia-ID4uVYj,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",25.35m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-1-pok-25-m2-metro-mlynow-ul-zawiszy-ID4t1Um,450 000 zł,18 000 zł/m²,"ul. Zawiszy, Młynów, Wola, Warszawa, mazowieckie",25m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1963,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uahq,Brak danych,Brak danych,"ul. Ługowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",28.58m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-26m2-balkon-ID4uEN2,Brak danych,Brak danych,"ul. Mostek, Śródmieście, Gdańsk, pomorskie",26.18m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-32-mkw-lodz-srodmiescie-ul-legionow-ID4trEV,199 000 zł,6 219 zł/m²,"Stare Polesie, Polesie, Łódź, łódzkie",32m²,1 pokój,inne,wtórny,prywatny,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-gotowa-do-wykonczenia-ID4w8aE,292 677 zł,11 550 zł/m²,"ul. Andrzeja Struga, Stare Polesie, Polesie, Łódź, łódzkie",25.34m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-nowe-wykonczone-mieszkanie-bialoleka-ID4uYQ3,499 000 zł,18 481 zł/m²,"ul. Winorośli, Nowodwory, Białołęka, Warszawa, mazowieckie",27m²,1 pokój,miejskie,wtórny,prywatny,2021,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-loggia-bezposrednio-ID4uuyF,Brak danych,Brak danych,"Hipoteczna 7/9, Stare Bałuty, Bałuty, Łódź, łódzkie",32.32m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/zabianka-i-swietna-kawalerka-i-do-wejscia-ID4wejV,494 000 zł,15 987 zł/m²,"ul. Subisława, Żabianka, Gdańsk, pomorskie",30.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-parterze-ID4wdLn,196 000 zł,9 333 zł/m²,"ul. Reduty Ordona, Pogodno, Zachód, Szczecin, zachodniopomorskie",21m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1960,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-w-uroczej-okolicy-ID4wegP,600 000 zł,19 163 zł/m²,"ul. Tarchomińska, Białołęka Dworska, Białołęka, Warszawa, mazowieckie",31.31m²,1 pokój,brak informacji,wtórny,prywatny,2007,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-olesnicka-ID4wdSV,380 000 zł,15 109 zł/m²,"ul. Oleśnicka, Ołbin, Śródmieście, Wrocław, dolnośląskie",25.15m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1945,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/zamieszkaj-nowoczesnie-krakow-czeka-ID4weUk,520 000 zł,18 909 zł/m²,"ul. Józefa Wybickiego, Krowodrza Górka, Prądnik Biały, Kraków, małopolskie",27.5m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,blok,Brak danych,pustak
https://www.otodom.pl/pl/oferta/zamieszkaj-przy-ec1-kawalerka-tylko-do-28-02-rabat-ID4weXe,355 478 zł,11 973 zł/m²,"ul. Targowa, Fabryczna, Śródmieście, Łódź, łódzkie",29.69m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/wyremontowana-kamienica-okazja-blisko-tramwaj-ID4uZbX,430 000 zł,18 655 zł/m²,"ul. Augustyna Kordeckiego, Grochów, Praga-Południe, Warszawa, mazowieckie",23.05m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1935,kamienica,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-kawalerka-pod-wynajem-dla-studenta-ID4wd8d,613 389 zł,22 200 zł/m²,"Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",27.63m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,apartamentowiec,Brak danych,inny
https://www.otodom.pl/pl/oferta/korczaka-apartamenty-1-pok-p-iii-06-ID4usf6,308 190 zł,11 790 zł/m²,"ul. Doktora Janusza Korczaka, Szopienice-Burowiec, Katowice, śląskie",26.14m²,1 pokój,brak informacji,pierwotny,deweloper,Brak danych,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/otwarta-przestrzen-ta-oferta-jest-dla-ciebie-ID4wdgP,"735 575,69 zł",15 486 zł/m²,"ul. ks. Piotra Skargi, Śródmieście, Katowice, śląskie",47.5m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/okazja-ID4wdnm,499 000 zł,11 605 zł/m²,"ul. Wenecjańska, Chwaliszewo, Stare Miasto, Poznań, wielkopolskie",43m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2015,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4umMT,Brak danych,Brak danych,"ul. Józefa Romana, Stołczyn, Północ, Szczecin, zachodniopomorskie",26.09m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-25m2-ID4uVVl,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",25.54m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/aquamarina-onyx-widok-morze-przy-plazy-z-garazem-ID4tovJ,739 000 zł,30 102 zł/m²,"ul. Gryfa Pomorskiego, Międzyzdroje, Międzyzdroje, kamieński, zachodniopomorskie",24.55m²,1 pokój,miejskie,wtórny,prywatny,2020,apartamentowiec,plastikowe,beton
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-ID4ugod,457 692 zł,17 200 zł/m²,"ul. Świeradowska, Gaj, Krzyki, Wrocław, dolnośląskie",26.61m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
