URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-idealna-pod-booking-ID4w7OG,249 000 zł,12 450 zł/m²,"ul. Probostwo, Śródmieście, Lublin, lubelskie",20m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1896,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/slonecznaduzakawalerkabalkonkrzykiul-zwycieska-ID4u5Zq,499 000 zł,12 858 zł/m²,"ul. Zwycięska, Krzyki, Krzyki, Wrocław, dolnośląskie",38.81m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2009,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-prowizji-ID4uopY,482 000 zł,18 299 zł/m²,"ul. Lirników, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",26.34m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-sercu-wrzeszcza-41-1m-ID4wdyF,530 000 zł,12 895 zł/m²,"Aleja Grunwaldzka, Wrzeszcz Górny, Gdańsk, pomorskie",41.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-w-centrum-w-kamienicy-ID4w8Jx,427 000 zł,14 229 zł/m²,"ul. Stacha Świstackiego, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",30.01m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1920,kamienica,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-inwestycja-na-sadach-zoliborskich-ID4usXL,455 000 zł,17 041 zł/m²,"ul. Władysława Broniewskiego, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",26.7m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-loggia-ID4ujU7,462 843 zł,16 077 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",28.79m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8RJ,Brak danych,Brak danych,"ul. Grzybki, Stare Podgórze, Podgórze, Kraków, małopolskie",26.06m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-pod-inwestycje-ul-blekitna-praga-ID4uXpF,181 250 zł,14 500 zł/m²,"ul. Błękitna, Wawer, Wawer, Warszawa, mazowieckie",12.5m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-gotowa-apartament-stare-miasto-ID4wflZ,437 000 zł,15 069 zł/m²,"Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2025,apartamentowiec,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-27-4-m-warszawa-targowek-brodno-ID4w3W0,455 000 zł,16 606 zł/m²,"ul. Władysława Syrokomli, Bródno, Targówek, Warszawa, mazowieckie",27.4m²,1 pokój,miejskie,wtórny,prywatny,19,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-balkon-piwnica-1-maja-fabryka-wody-ID4wdbA,368 000 zł,11 909 zł/m²,"ul. 1 Maja, Drzetowo-Grabowo, Śródmieście, Szczecin, zachodniopomorskie",30.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-oliwie-doskonala-lokalizacja-skm-awf-ID4wepQ,498 000 zł,17 474 zł/m²,"ul. Bitwy Oliwskiej, Oliwa, Gdańsk, pomorskie",28.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kopcinskiego-57-z-mozliwoscia-realizacji-pod-klucz-ID4sG40,218 400 zł,8 000 zł/m²,"ul. dr. Stefana Kopcińskiego 57, Fabryczna Widzew, Widzew, Łódź, łódzkie",27.3m²,1 pokój,miejskie,wtórny,prywatny,1938,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-ID4unNc,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",31.74m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kamienica-metro-rewitalizacja-do-wejscia-ID4wbCT,382 000 zł,17 960 zł/m²,"ul. Zachariasza, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",21.27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1920,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-13-ID4nYB1,1 305 000 zł,29 713 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",43.92m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-sniezke-ID4ssrP,445 896 zł,16 890 zł/m²,"ul. Kolejowa, Karpacz, karkonoski, dolnośląskie",26.4m²,1 pokój,brak informacji,pierwotny,deweloper,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kup-nowy-swiat-i-odlicz-vat-w-samym-centrum-l58-ID4pMNz,305 000 zł,12 368 zł/m²,"ul. Nowy Świat 4A, Śródmieście, Gliwice, śląskie",24.66m²,1 pokój,brak informacji,pierwotny,deweloper,2026,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-goclawiu-nad-balatonem-bezposrednio-ID4uQtf,445 000 zł,15 893 zł/m²,"ul. Stanisława Rogalskiego, Gocław, Praga-Południe, Warszawa, mazowieckie",28m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-galerii-mokotow-ID4wfis,499 000 zł,19 409 zł/m²,"ul. Oskara Langego, Ksawerów, Mokotów, Warszawa, mazowieckie",25.71m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,apartamentowiec,plastikowe,beton
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4ua3T,Brak danych,Brak danych,"ul. Słoneczna, Marki, wołomiński, mazowieckie",29.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-37-m2-piecki-migowo-ID4wewE,530 000 zł,14 324 zł/m²,"ul. Morenowe Wzgórze 2, Piecki-Migowo, Gdańsk, pomorskie",37m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2006,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/kawalerka-balkon-zielono-parkiet-jasne-ID4wdZ4,420 000 zł,16 471 zł/m²,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",25.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1963,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/rabaty-inwestycja-bez-prowizji-ID4w5Dj,530 000 zł,18 345 zł/m²,"Drwęcka, Grochów, Praga-Południe, Warszawa, mazowieckie",28.89m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/duza-kawalerka-z-ogrodkiem-sprzedam-ID4trud,395 000 zł,11 584 zł/m²,"ul. Naramowicka, Naramowice, Stare Miasto, Poznań, wielkopolskie",34.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2006,szeregowiec,plastikowe,cegła
https://www.otodom.pl/pl/oferta/bezczynszowa-kawalerka-w-zarebie-ID4uvdO,175 000 zł,5 833 zł/m²,"ul. Juliusza Słowackiego, Zaręba, Siekierczyn, lubański, dolnośląskie",30m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1960,blok,Brak danych,cegła
