URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-bezposrednio-ID4umD1,530 500 zł,18 660 zł/m²,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",28.43m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4ujSh,573 018 zł,15 232 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",37.62m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bezposrednio-ID4u8ZB,400 800 zł,12 000 zł/m²,"ul. Józefowska 23, Wełnowiec-Józefowiec, Katowice, śląskie",33.4m²,1 pokój,miejskie,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-naroznym-balkonem-ok-15m2-z-widokiem-ID4wdtG,325 000 zł,9 475 zł/m²,"Tatrzańskie, Bydgoszcz, kujawsko-pomorskie",34.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2000,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4w0HN,Brak danych,Brak danych,"Magazynowa, Kowale, Kolbudy, gdański, pomorskie",34.69m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-31-m-warszawa-ID4w9yK,680 000 zł,21 935 zł/m²,"ul. Wynalazek, Służewiec, Mokotów, Warszawa, mazowieckie",31m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2015,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-po-generalnym-remoncie-0-prowizji-ID4w8Nq,531 747 zł,17 666 zł/m²,"ul. Wołomińska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",30.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1974,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/nowe-mieszkania-1-pokoj-ogrodek-23-vat-ID4wdY3,336 330 zł,11 100 zł/m²,"ul. Ligocka, Załęska Hałda-Brynów, Katowice, śląskie",30.3m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4unms,387 320 zł,11 500 zł/m²,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",33.68m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-politechnice-do-28-02-mega-rabat-ID4wdiY,313 287 zł,11 310 zł/m²,"al. Politechniki, Politechniczna, Polesie, Łódź, łódzkie",27.7m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-27m2-balkon-ID4uFdC,Brak danych,Brak danych,"ul. Fabryczna 24, Muchobór Mały, Fabryczna, Wrocław, dolnośląskie",27.93m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/inwestycja-22m2-1-pok-balkon-park-grabiszynski-ID4uZVw,480 001 zł,21 808 zł/m²,"Leśnica, Fabryczna, Wrocław, dolnośląskie",22.01m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2025,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-69-ID4nYBK,1 437 000 zł,32 556 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",44.14m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/przytulna-i-jasna-kawalerka-przy-grojeckiej-cena-ID4wcgV,509 000 zł,17 986 zł/m²,"Szczęśliwice, Ochota, Warszawa, mazowieckie",28.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1965,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bezposrednio-ID4ulZ7,496 308 zł,17 700 zł/m²,"ul. Myśliwska, Płaszów, Podgórze, Kraków, małopolskie",28.04m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4unf5,Brak danych,Brak danych,"ul. Łąkowa, Mikulczyce, Zabrze, śląskie",34.14m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-studio-z-balkonem-i-klimatyzacja-ID4uYD2,568 000 zł,21 037 zł/m²,"Stare Podgórze, Podgórze, Kraków, małopolskie",27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-i-winda-i-hala-garazowa-ID4weQh,327 428 zł,11 778 zł/m²,"Śródmieście Bielsko, Bielsko-Biała, śląskie",27.8m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2023,apartamentowiec,Brak danych,pustak
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-katowic-ID4wei0,320 000 zł,8 087 zł/m²,"Plac Grunwaldzki 4, Koszutka, Katowice, śląskie",39.57m²,1 pokój,miejskie,wtórny,prywatny,1962,blok,drewniane,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-loggia-bezposrednio-ID4ubd5,Brak danych,Brak danych,"ul. Szuwarowa, Julianów, Bałuty, Łódź, łódzkie",26.35m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-osiedle-sens-miejsce-parking-umeblowana-ID4uFBu,369 000 zł,12 458 zł/m²,"Bartodzieje, Bydgoszcz, kujawsko-pomorskie",29.62m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/rembertowmieszkanie-25-62m21-pokojod-dewelopera-ID4uHIp,384 300 zł,15 000 zł/m²,"Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",25.62m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-przy-parky-solackim-ID4tB29,380 000 zł,12 667 zł/m²,"ul. Grudzieniec, Sołacz, Jeżyce, Poznań, wielkopolskie",30m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-bez-posrednikow-ID4u9H9,Brak danych,Brak danych,"ul. Gwiaździsta, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",29.33m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-polnocy-2-pietro-w-bloku-ID4w1sE,249 000 zł,7 545 zł/m²,"Północ, Częstochowa, śląskie",33m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/doki-montownia-kawalerka-balkon-garaz-podziemny-ID4uA6R,638 750 zł,25 000 zł/m²,"Młyniska, Gdańsk, pomorskie",25.55m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/darlowko-nowoczesny-apartament-nad-morzem-ID4s4Vk,759 000 zł,24 095 zł/m²,"ul. Słowiańska, Darłowo, sławieński, zachodniopomorskie",31.5m²,1 pokój,brak informacji,wtórny,prywatny,2022,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-na-kozinach-w-lodzi-ID4w9h2,330 000 zł,9 322 zł/m²,"ul. Drewnowska, Koziny, Polesie, Łódź, łódzkie",35.4m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1965,blok,,cegła
https://www.otodom.pl/pl/oferta/kawalerka-39-m-przy-pulawskiej-ID4uVFv,719 000 zł,18 436 zł/m²,"Stary Mokotów, Mokotów, Warszawa, mazowieckie",39m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1955,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-kamienicy-wola-kolo-okazja-ID4w3GA,459 000 zł,22 950 zł/m²,"Koło, Wola, Warszawa, mazowieckie",20m²,1 pokój,miejskie,wtórny,prywatny,1951,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-pod-inwestycje-ul-blekitna-91-ID4w2l2,268 650 zł,13 500 zł/m²,"ul. Błękitna, Wawer, Wawer, Warszawa, mazowieckie",19.9m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-komorka-obok-umedu-ID4weOE,260 000 zł,10 000 zł/m²,"Centrum, Śródmieście, Łódź, łódzkie",26m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/parter-cegla-antoniuk-ID4uUlq,290 000 zł,9 446 zł/m²,"Antoniuk, Białystok, podlaskie",30.7m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/przytulne-umeblowane-mieszkanie-z-balkonem-ID4w2J0,525 000 zł,15 441 zł/m²,"ul. Józefa Piłsudskiego, Ząbki, wołomiński, mazowieckie",34m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2010,blok,Brak danych,Brak danych
