URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-ID4uo38,712 000 zł,18 057 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",39.43m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-loggia-bezposrednio-ID4ujND,584 396 zł,16 360 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",35.72m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4uSja,Brak danych,Brak danych,"ul. Stalowa, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",26.58m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-bezpcc-i-prowizji-ID4wevj,313 700 zł,11 204 zł/m²,"Wiczlino, Gdynia, pomorskie",28m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/wyjatkowa-nieruchomosc-w-super-lokalizacji-ID4wdj7,649 000 zł,24 491 zł/m²,"ul. Józefa Sowińskiego, Ulrychów, Wola, Warszawa, mazowieckie",26.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2018,blok,plastikowe,żelbet
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4uigp,310 330 zł,9 537 zł/m²,"ul. Spółdzielcza, Garby, Swarzędz, poznański, wielkopolskie",32.54m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-garderoba-balkon-komorka-lokatorska-ID4wfqV,324 000 zł,8 526 zł/m²,"ul. Marcina Radockiego, Piotrowice-Ochojec, Katowice, śląskie",38m²,1 pokój,miejskie,wtórny,prywatny,1985,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-ogrodek-ID4usJR,Brak danych,Brak danych,"ul. Lazurowa, Chrzanów, Bemowo, Warszawa, mazowieckie",34.71m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-loggia-bezposrednio-ID4uliC,Brak danych,Brak danych,"ul. Osiedlowa, Kpgo Mysiadło, Lesznowola, piaseczyński, mazowieckie",29.48m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-bezposrednio-ID4uo44,792 244 zł,20 210 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",39.2m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bezposrednio-ID4uA00,Brak danych,Brak danych,"ul. Walońska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",31.77m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-zelaznej-dobra-inwestycja-ID4uRQC,509 000 zł,22 159 zł/m²,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",22.97m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1939,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-kuchnia-po-remoncie-gdynia-ID4we4W,375 000 zł,12 777 zł/m²,"ul. Tucholska, Oksywie, Gdynia, pomorskie",29.35m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-taras-bez-prowizji-ID4udX4,Brak danych,Brak danych,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",33.42m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/polnoc-ustawny-pokoj-i-kuchnia-blisko-promenady-ID4w1Uq,269 000 zł,7 889 zł/m²,"Północ, Częstochowa, śląskie",34.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1981,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/mieszkanie-25-50-m-istebna-ID4uJ2X,209 000 zł,8 196 zł/m²,"Istebna, Istebna, cieszyński, śląskie",25.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/duza-kawalerka-na-parterze-po-remoncie-pszow-ID4tgFq,204 500 zł,4 698 zł/m²,"Osiedle Tadeusza Kościuszki, Pszów, wodzisławski, śląskie",43.53m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/rezerwacja-do-31-03-25-kawalerka-23m2-ul-bema-ID4w5gi,159 000 zł,6 913 zł/m²,"ul. Józefa Bema, Stary Gołonóg, Gołonóg Północny, Dąbrowa Górnicza, śląskie",23m²,1 pokój,miejskie,wtórny,prywatny,1970,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/lodz-dabrowa-kawalerka-od-zaraz-ID4sgdS,220 000 zł,8 094 zł/m²,"ul. gen. Jarosława Dąbrowskiego 97, Dąbrowa, Górna, Łódź, łódzkie",27.18m²,1 pokój,miejskie,wtórny,prywatny,1975,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-loggia-bez-prowizji-ID4ujT2,524 922 zł,16 156 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",32.49m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-ID4ul6L,Brak danych,Brak danych,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",31.55m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/apartament-w-sercu-warszawy-ID4t2XZ,940 000 zł,24 659 zł/m²,"al. Aleja ""Solidarności"", Ulrychów, Wola, Warszawa, mazowieckie",38.12m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2022,apartamentowiec,Brak danych,cegła
https://www.otodom.pl/pl/oferta/idealne-na-start-po-remoncie-wolne-od-zaraz-ID4weXI,299 000 zł,9 303 zł/m²,"Osiedle Grunwaldzkie, Bielsko-Biała, śląskie",32.14m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-mista-ID4wcHZ,125 000 zł,5 000 zł/m²,"Resko, Resko, łobeski, zachodniopomorskie",25m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1939,kamienica,plastikowe,inny
https://www.otodom.pl/pl/oferta/nowa-inwestycja-chopina-loft-poddasze-ID4pKLi,204 000 zł,9 488 zł/m²,"Żyrardów, żyrardowski, mazowieckie",21.5m²,1 pokój,miejskie,wtórny,prywatny,1900,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/0-deweloperskie-nowoczesny-budynek-w-piasecznie-ID4wfkT,438 630 zł,15 305 zł/m²,"ul. Jana Pawła II, Piaseczno, Piaseczno, piaseczyński, mazowieckie",28.66m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2025,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-po-remoncie-parter-gotowiec-ID4wf6O,207 000 zł,7 962 zł/m²,"ul. 11 Listopada, Konin, wielkopolskie",26m²,1 pokój,brak informacji,wtórny,prywatny,1980,loft,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/studio-al-ujazdowskie-8-warszawa-ID4w5Dq,700 000 zł,25 547 zł/m²,"al. Aleje Ujazdowskie, Ujazdów, Śródmieście, Warszawa, mazowieckie",27.4m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1967,Brak danych,plastikowe,wielka płyta
