URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-slodowiec-city-klimatyzacja-ID4w1us,835 000 zł,23 521 zł/m²,"ul. Stefana Żeromskiego, Słodowiec, Bielany, Warszawa, mazowieckie",35.5m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2016,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4up9m,Brak danych,Brak danych,"ul. Wenecka, Julianów, Piaseczno, piaseczyński, mazowieckie",27.97m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/m6-apartamenty-rynek-16-1-pokoj-33-1-m2-ID4tbTo,239 900 zł,7 248 zł/m²,"Kluczbork, Kluczbork, kluczborski, opolskie",33.1m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-balkon-mokotow-pole-mokotowskie-ID4uKoY,598 000 zł,20 982 zł/m²,"Stary Mokotów, Mokotów, Warszawa, mazowieckie",28.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1968,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-sypialnia-149-tys-zl-ID4sVvQ,149 000 zł,10 643 zł/m²,"Swoszowice, Swoszowice, Kraków, małopolskie",14m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/nowe-2-pok-apartamenty-na-wzgorzu-rabat-ID4wdkj,298 765 zł,9 906 zł/m²,"ul. Klimontowska, Sielec, Sosnowiec, śląskie",30.16m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/piekny-gotowy-apartament-z-duzym-balkonem-ID4uZWQ,415 000 zł,14 310 zł/m²,"Stare Miasto, Toruń, kujawsko-pomorskie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1900,kamienica,drewniane,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4unN2,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",32.67m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/prado-katowice-mieszkanie-1-pok-a1-0-02-ID4qfYh,346 365 zł,12 900 zł/m²,"ul. Wojska Polskiego, Piotrowice-Ochojec, Katowice, śląskie",26.85m²,1 pokój,brak informacji,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-42m2-taras-bez-posrednikow-ID4ujry,463 478 zł,11 022 zł/m²,"ul. Apollina 17, Kowale, Kolbudy, gdański, pomorskie",42.05m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
